customer_id,R_days,F_count,M_amount,R_score,F_score,M_score,RFM_score,segment
1161,14,9,42,4,1,2,7,Potential Loyalists
1162,30,37,52,3,4,3,10,Loyal Customers
1163,7,13,92,5,2,5,12,Loyal Customers
1164,30,24,56,3,3,3,9,Potential Loyalists
1165,90,47,96,2,5,5,12,Loyal Customers
1166,90,21,64,2,3,3,8,Potential Loyalists
1167,14,22,48,4,3,2,9,Potential Loyalists
1168,90,16,83,2,2,4,8,Potential Loyalists
1169,14,37,91,4,4,5,13,Champions
1170,365,3,94,1,1,5,7,Potential Loyalists
1171,14,33,62,4,4,3,11,Loyal Customers
1172,365,15,55,1,2,3,6,At Risk
1173,14,42,68,4,5,3,12,Loyal Customers
1174,14,42,76,4,5,4,13,Champions
1175,14,19,31,4,2,1,7,Potential Loyalists
1176,90,26,81,2,3,4,9,Potential Loyalists
1177,90,39,83,2,4,4,10,Loyal Customers
1178,30,24,21,3,3,1,7,Potential Loyalists
1179,365,23,22,1,3,1,5,At Risk
1180,365,44,33,1,5,1,7,Potential Loyalists
1181,30,34,23,3,4,1,8,Potential Loyalists
1182,90,43,96,2,5,5,12,Loyal Customers
1183,90,45,21,2,5,1,8,Potential Loyalists
1184,7,4,39,5,1,2,8,Potential Loyalists
1185,365,19,73,1,2,4,7,Potential Loyalists
1186,30,29,64,3,3,3,9,Potential Loyalists
1187,365,27,68,1,3,3,7,Potential Loyalists
1188,90,37,89,2,4,5,11,Loyal Customers
1189,7,11,29,5,2,1,8,Potential Loyalists
1190,365,28,97,1,3,5,9,Potential Loyalists
1191,7,31,45,5,4,2,11,Loyal Customers
1192,90,50,70,2,5,4,11,Loyal Customers
1193,90,42,56,2,5,3,10,Loyal Customers
1194,14,18,55,4,2,3,9,Potential Loyalists
1195,14,6,46,4,1,2,7,Potential Loyalists
1196,30,33,95,3,4,5,12,Loyal Customers
1197,14,13,88,4,2,5,11,Loyal Customers
1198,365,26,92,1,3,5,9,Potential Loyalists
1199,365,17,49,1,2,2,5,At Risk
1200,7,3,89,5,1,5,11,Loyal Customers
1201,7,7,22,5,1,1,7,Potential Loyalists
1202,14,46,61,4,5,3,12,Loyal Customers
1203,90,14,29,2,2,1,5,At Risk
1204,365,23,82,1,3,4,8,Potential Loyalists
1205,90,20,94,2,2,5,9,Potential Loyalists
1206,14,38,99,4,4,5,13,Champions
1207,90,16,59,2,2,3,7,Potential Loyalists
1208,90,48,90,2,5,5,12,Loyal Customers
1209,365,8,100,1,1,5,7,Potential Loyalists
1210,30,16,62,3,2,3,8,Potential Loyalists
1211,90,5,78,2,1,4,7,Potential Loyalists
1212,90,14,94,2,2,5,9,Potential Loyalists
1213,7,18,74,5,2,4,11,Loyal Customers
1214,90,14,52,2,2,3,7,Potential Loyalists
1215,90,5,81,2,1,4,7,Potential Loyalists
1216,90,15,20,2,2,1,5,At Risk
1217,90,3,32,2,1,1,4,Low Value / Churn Risk
1218,90,12,63,2,2,3,7,Potential Loyalists
1219,90,43,79,2,5,4,11,Loyal Customers
1220,14,35,23,4,4,1,9,Potential Loyalists
1221,90,36,64,2,4,3,9,Potential Loyalists
1222,90,3,69,2,1,4,7,Potential Loyalists
1223,365,27,69,1,3,4,8,Potential Loyalists
1224,7,21,24,5,3,1,9,Potential Loyalists
1225,7,18,50,5,2,2,9,Potential Loyalists
1226,7,16,97,5,2,5,12,Loyal Customers
1227,14,18,91,4,2,5,11,Loyal Customers
1228,14,19,37,4,2,2,8,Potential Loyalists
1229,365,1,55,1,1,3,5,At Risk
1230,365,39,52,1,4,3,8,Potential Loyalists
1231,30,49,80,3,5,4,12,Loyal Customers
1232,14,43,79,4,5,4,13,Champions
1233,90,31,23,2,4,1,7,Potential Loyalists
1234,90,40,73,2,4,4,10,Loyal Customers
1235,14,2,99,4,1,5,10,Loyal Customers
1236,90,46,22,2,5,1,8,Potential Loyalists
1237,90,35,68,2,4,3,9,Potential Loyalists
1238,90,42,92,2,5,5,12,Loyal Customers
1239,14,3,77,4,1,4,9,Potential Loyalists
1240,90,32,37,2,4,2,8,Potential Loyalists
1241,365,48,79,1,5,4,10,Loyal Customers
1242,7,34,51,5,4,2,11,Loyal Customers
1243,90,15,27,2,2,1,5,At Risk
1244,365,22,23,1,3,1,5,At Risk
1245,30,2,76,3,1,4,8,Potential Loyalists
1246,7,30,31,5,3,1,9,Potential Loyalists
1247,30,27,60,3,3,3,9,Potential Loyalists
1248,14,18,99,4,2,5,11,Loyal Customers
1249,365,8,37,1,1,2,4,Low Value / Churn Risk
1250,14,48,50,4,5,2,11,Loyal Customers
1251,30,24,26,3,3,1,7,Potential Loyalists
1252,30,43,86,3,5,5,13,Champions
1253,90,8,41,2,1,2,5,At Risk
1254,365,49,23,1,5,1,7,Potential Loyalists
1255,14,2,56,4,1,3,8,Potential Loyalists
1256,14,38,68,4,4,3,11,Loyal Customers
1257,14,4,48,4,1,2,7,Potential Loyalists
1258,90,31,67,2,4,3,9,Potential Loyalists
1259,90,34,87,2,4,5,11,Loyal Customers
1260,30,45,64,3,5,3,11,Loyal Customers
1261,90,30,93,2,3,5,10,Loyal Customers
1262,14,2,29,4,1,1,6,At Risk
1263,30,44,62,3,5,3,11,Loyal Customers
1264,14,1,70,4,1,4,9,Potential Loyalists
1265,14,1,92,4,1,5,10,Loyal Customers
1266,7,27,79,5,3,4,12,Loyal Customers
1267,90,14,31,2,2,1,5,At Risk
1268,7,41,83,5,5,4,14,Champions
1269,14,25,88,4,3,5,12,Loyal Customers
1270,90,47,53,2,5,3,10,Loyal Customers
1271,365,20,98,1,2,5,8,Potential Loyalists
1272,365,42,57,1,5,3,9,Potential Loyalists
1273,30,16,80,3,2,4,9,Potential Loyalists
1274,90,32,29,2,4,1,7,Potential Loyalists
1275,90,37,73,2,4,4,10,Loyal Customers
1276,30,1,32,3,1,1,5,At Risk
1277,7,37,68,5,4,4,13,Champions
1278,90,5,97,2,1,5,8,Potential Loyalists
1279,14,31,98,4,4,5,13,Champions
1280,365,18,56,1,2,3,6,At Risk
1281,90,39,78,2,4,4,10,Loyal Customers
1282,14,8,81,4,1,4,9,Potential Loyalists
1283,30,20,68,3,2,4,9,Potential Loyalists
1284,90,23,94,2,3,5,10,Loyal Customers
1285,14,38,93,4,4,5,13,Champions
1286,14,45,99,4,5,5,14,Champions
1287,14,44,49,4,5,2,11,Loyal Customers
1288,30,20,28,3,2,1,6,At Risk
1289,14,34,93,4,4,5,13,Champions
1290,7,10,24,5,1,1,7,Potential Loyalists
1291,365,3,35,1,1,1,3,Low Value / Churn Risk
1292,14,23,68,4,3,4,11,Loyal Customers
1293,365,42,61,1,5,3,9,Potential Loyalists
1294,365,30,74,1,3,4,8,Potential Loyalists
1295,90,21,64,2,3,3,8,Potential Loyalists
1296,7,50,60,5,5,3,13,Champions
1297,14,16,29,4,2,1,7,Potential Loyalists
1298,365,32,85,1,4,5,10,Loyal Customers
1299,14,14,81,4,2,4,10,Loyal Customers
1300,14,42,23,4,5,1,10,Loyal Customers
1301,90,47,100,2,5,5,12,Loyal Customers
1302,7,21,54,5,3,3,11,Loyal Customers
1303,30,37,25,3,4,1,8,Potential Loyalists
1304,365,10,32,1,1,1,3,Low Value / Churn Risk
1305,90,18,63,2,2,3,7,Potential Loyalists
1306,90,2,56,2,1,3,6,At Risk
1307,365,40,33,1,4,1,6,At Risk
1308,365,43,32,1,5,1,7,Potential Loyalists
1309,90,14,38,2,2,2,6,At Risk
1310,90,41,21,2,5,1,8,Potential Loyalists
1311,90,38,59,2,4,3,9,Potential Loyalists
1312,365,12,87,1,2,5,8,Potential Loyalists
1313,30,19,79,3,2,4,9,Potential Loyalists
1314,14,23,28,4,3,1,8,Potential Loyalists
1315,365,49,67,1,5,3,9,Potential Loyalists
1316,90,29,75,2,3,4,9,Potential Loyalists
1317,14,14,32,4,2,1,7,Potential Loyalists
1318,30,19,43,3,2,2,7,Potential Loyalists
1319,14,19,93,4,2,5,11,Loyal Customers
1320,7,48,24,5,5,1,11,Loyal Customers
1321,365,19,31,1,2,1,4,Low Value / Churn Risk
1322,90,45,84,2,5,4,11,Loyal Customers
1323,90,17,74,2,2,4,8,Potential Loyalists
1324,90,15,62,2,2,3,7,Potential Loyalists
1325,14,11,77,4,2,4,10,Loyal Customers
1326,30,1,73,3,1,4,8,Potential Loyalists
1327,30,17,50,3,2,2,7,Potential Loyalists
1328,7,37,40,5,4,2,11,Loyal Customers
1329,7,40,97,5,4,5,14,Champions
1330,90,50,63,2,5,3,10,Loyal Customers
1331,14,20,65,4,2,3,9,Potential Loyalists
1332,14,8,91,4,1,5,10,Loyal Customers
1333,90,16,60,2,2,3,7,Potential Loyalists
1334,90,9,69,2,1,4,7,Potential Loyalists
1335,30,12,52,3,2,3,8,Potential Loyalists
1336,7,26,49,5,3,2,10,Loyal Customers
1337,14,44,85,4,5,5,14,Champions
1338,14,19,86,4,2,5,11,Loyal Customers
1339,14,43,51,4,5,2,11,Loyal Customers
1340,90,5,56,2,1,3,6,At Risk
1341,90,5,72,2,1,4,7,Potential Loyalists
1342,90,31,27,2,4,1,7,Potential Loyalists
1343,30,11,43,3,2,2,7,Potential Loyalists
1344,30,34,56,3,4,3,10,Loyal Customers
1345,365,14,37,1,2,2,5,At Risk
1346,7,42,21,5,5,1,11,Loyal Customers
1347,14,15,91,4,2,5,11,Loyal Customers
1348,30,47,95,3,5,5,13,Champions
1349,14,23,54,4,3,3,10,Loyal Customers
1350,14,23,36,4,3,2,9,Potential Loyalists
1351,90,1,71,2,1,4,7,Potential Loyalists
1352,90,28,31,2,3,1,6,At Risk
1353,14,37,89,4,4,5,13,Champions
1354,90,4,83,2,1,4,7,Potential Loyalists
1355,90,21,42,2,3,2,7,Potential Loyalists
1356,14,50,91,4,5,5,14,Champions
1357,365,34,61,1,4,3,8,Potential Loyalists
1358,90,20,66,2,2,3,7,Potential Loyalists
1359,90,25,22,2,3,1,6,At Risk
1360,14,26,68,4,3,4,11,Loyal Customers
1361,365,4,43,1,1,2,4,Low Value / Churn Risk
1362,30,39,32,3,4,1,8,Potential Loyalists
1363,7,29,46,5,3,2,10,Loyal Customers
1364,90,47,90,2,5,5,12,Loyal Customers
1365,90,5,75,2,1,4,7,Potential Loyalists
1366,14,18,69,4,2,4,10,Loyal Customers
1367,14,10,40,4,1,2,7,Potential Loyalists
1368,90,25,63,2,3,3,8,Potential Loyalists
1369,7,2,36,5,1,2,8,Potential Loyalists
1370,14,48,75,4,5,4,13,Champions
1371,90,41,67,2,5,3,10,Loyal Customers
1372,30,42,64,3,5,3,11,Loyal Customers
1373,14,44,61,4,5,3,12,Loyal Customers
1374,90,6,40,2,1,2,5,At Risk
1375,90,5,97,2,1,5,8,Potential Loyalists
1376,365,8,31,1,1,1,3,Low Value / Churn Risk
1377,365,24,65,1,3,3,7,Potential Loyalists
1378,30,42,54,3,5,3,11,Loyal Customers
1379,7,24,49,5,3,2,10,Loyal Customers
1380,14,38,64,4,4,3,11,Loyal Customers
1381,14,41,35,4,5,1,10,Loyal Customers
1382,90,48,86,2,5,5,12,Loyal Customers
1383,90,16,55,2,2,3,7,Potential Loyalists
1384,30,4,58,3,1,3,7,Potential Loyalists
1385,7,8,96,5,1,5,11,Loyal Customers
1386,14,1,64,4,1,3,8,Potential Loyalists
1387,90,4,56,2,1,3,6,At Risk
1388,30,20,85,3,2,5,10,Loyal Customers
1389,90,40,23,2,4,1,7,Potential Loyalists
1390,14,8,72,4,1,4,9,Potential Loyalists
1391,7,42,38,5,5,2,12,Loyal Customers
1392,365,38,29,1,4,1,6,At Risk
1393,90,34,46,2,4,2,8,Potential Loyalists
1394,14,14,58,4,2,3,9,Potential Loyalists
1395,7,39,43,5,4,2,11,Loyal Customers
1396,14,40,32,4,4,1,9,Potential Loyalists
1397,30,49,30,3,5,1,9,Potential Loyalists
1398,365,33,67,1,4,3,8,Potential Loyalists
1399,7,25,45,5,3,2,10,Loyal Customers
1400,365,48,81,1,5,4,10,Loyal Customers
1401,90,22,23,2,3,1,6,At Risk
1402,7,1,59,5,1,3,9,Potential Loyalists
1403,30,47,21,3,5,1,9,Potential Loyalists
1404,14,20,20,4,2,1,7,Potential Loyalists
1405,7,10,28,5,1,1,7,Potential Loyalists
1406,30,39,100,3,4,5,12,Loyal Customers
1407,30,15,46,3,2,2,7,Potential Loyalists
1408,365,11,61,1,2,3,6,At Risk
1409,7,38,58,5,4,3,12,Loyal Customers
1410,14,41,50,4,5,2,11,Loyal Customers
1411,365,18,93,1,2,5,8,Potential Loyalists
1412,90,13,24,2,2,1,5,At Risk
1413,365,43,100,1,5,5,11,Loyal Customers
1414,90,12,79,2,2,4,8,Potential Loyalists
1415,14,3,51,4,1,2,7,Potential Loyalists
1416,90,12,90,2,2,5,9,Potential Loyalists
1417,90,46,56,2,5,3,10,Loyal Customers
1418,14,21,25,4,3,1,8,Potential Loyalists
1419,90,23,75,2,3,4,9,Potential Loyalists
1420,90,4,75,2,1,4,7,Potential Loyalists
1421,90,45,53,2,5,3,10,Loyal Customers
1422,14,24,100,4,3,5,12,Loyal Customers
1423,14,3,27,4,1,1,6,At Risk
1424,90,12,60,2,2,3,7,Potential Loyalists
1425,90,34,23,2,4,1,7,Potential Loyalists
1426,365,39,40,1,4,2,7,Potential Loyalists
1427,90,35,38,2,4,2,8,Potential Loyalists
1428,365,8,90,1,1,5,7,Potential Loyalists
1429,90,42,97,2,5,5,12,Loyal Customers
1430,90,6,38,2,1,2,5,At Risk
1431,14,3,30,4,1,1,6,At Risk
1432,90,29,88,2,3,5,10,Loyal Customers
1433,90,32,33,2,4,1,7,Potential Loyalists
1434,7,45,60,5,5,3,13,Champions
1435,14,21,64,4,3,3,10,Loyal Customers
1436,7,41,95,5,5,5,15,Champions
1437,14,23,83,4,3,4,11,Loyal Customers
1438,365,14,97,1,2,5,8,Potential Loyalists
1439,30,24,38,3,3,2,8,Potential Loyalists
1440,14,25,48,4,3,2,9,Potential Loyalists
1441,30,13,76,3,2,4,9,Potential Loyalists
1442,90,3,25,2,1,1,4,Low Value / Churn Risk
1443,365,42,92,1,5,5,11,Loyal Customers
1444,30,2,47,3,1,2,6,At Risk
1445,90,26,36,2,3,2,7,Potential Loyalists
1446,365,24,51,1,3,2,6,At Risk
1447,90,6,35,2,1,1,4,Low Value / Churn Risk
1448,30,25,57,3,3,3,9,Potential Loyalists
1449,90,11,95,2,2,5,9,Potential Loyalists
1450,90,20,41,2,2,2,6,At Risk
1451,90,25,44,2,3,2,7,Potential Loyalists
1452,90,35,34,2,4,1,7,Potential Loyalists
1453,90,11,25,2,2,1,5,At Risk
1454,14,41,93,4,5,5,14,Champions
1455,365,17,50,1,2,2,5,At Risk
1456,90,1,79,2,1,4,7,Potential Loyalists
1457,90,30,100,2,3,5,10,Loyal Customers
1458,14,47,57,4,5,3,12,Loyal Customers
1459,7,34,28,5,4,1,10,Loyal Customers
1460,14,18,35,4,2,1,7,Potential Loyalists
1461,14,33,85,4,4,5,13,Champions
1462,90,42,95,2,5,5,12,Loyal Customers
1463,90,2,90,2,1,5,8,Potential Loyalists
1464,30,1,49,3,1,2,6,At Risk
1465,90,23,92,2,3,5,10,Loyal Customers
1466,14,42,72,4,5,4,13,Champions
1467,365,3,71,1,1,4,6,At Risk
1468,14,16,27,4,2,1,7,Potential Loyalists
1469,14,46,39,4,5,2,11,Loyal Customers
1470,90,31,98,2,4,5,11,Loyal Customers
1471,90,15,27,2,2,1,5,At Risk
1472,90,48,71,2,5,4,11,Loyal Customers
1473,7,11,24,5,2,1,8,Potential Loyalists
1474,90,20,63,2,2,3,7,Potential Loyalists
1475,30,6,72,3,1,4,8,Potential Loyalists
1476,30,24,61,3,3,3,9,Potential Loyalists
1477,30,18,56,3,2,3,8,Potential Loyalists
1478,90,1,32,2,1,1,4,Low Value / Churn Risk
1479,14,13,23,4,2,1,7,Potential Loyalists
1480,7,2,100,5,1,5,11,Loyal Customers
1481,90,26,74,2,3,4,9,Potential Loyalists
1482,90,31,33,2,4,1,7,Potential Loyalists
1483,7,43,67,5,5,3,13,Champions
1484,14,12,61,4,2,3,9,Potential Loyalists
1485,90,22,46,2,3,2,7,Potential Loyalists
1486,14,3,56,4,1,3,8,Potential Loyalists
1487,90,23,73,2,3,4,9,Potential Loyalists
1488,365,26,44,1,3,2,6,At Risk
1489,7,37,44,5,4,2,11,Loyal Customers
1490,90,42,26,2,5,1,8,Potential Loyalists
1491,14,15,52,4,2,3,9,Potential Loyalists
1492,90,10,54,2,1,3,6,At Risk
1493,90,3,38,2,1,2,5,At Risk
1494,90,44,44,2,5,2,9,Potential Loyalists
1495,14,23,76,4,3,4,11,Loyal Customers
1496,7,6,23,5,1,1,7,Potential Loyalists
1497,14,9,98,4,1,5,10,Loyal Customers
1498,90,16,33,2,2,1,5,At Risk
1499,14,46,32,4,5,1,10,Loyal Customers
1500,90,24,85,2,3,5,10,Loyal Customers
1501,30,22,69,3,3,4,10,Loyal Customers
1502,90,13,55,2,2,3,7,Potential Loyalists
1503,14,20,66,4,2,3,9,Potential Loyalists
1504,90,46,30,2,5,1,8,Potential Loyalists
1505,30,10,80,3,1,4,8,Potential Loyalists
1506,30,39,20,3,4,1,8,Potential Loyalists
1507,90,44,30,2,5,1,8,Potential Loyalists
1508,365,7,86,1,1,5,7,Potential Loyalists
1509,90,3,84,2,1,4,7,Potential Loyalists
1510,365,44,54,1,5,3,9,Potential Loyalists
1511,365,31,30,1,4,1,6,At Risk
1512,7,48,91,5,5,5,15,Champions
1513,14,18,23,4,2,1,7,Potential Loyalists
1514,30,27,35,3,3,1,7,Potential Loyalists
1515,7,1,90,5,1,5,11,Loyal Customers
1516,7,34,93,5,4,5,14,Champions
1517,14,5,68,4,1,4,9,Potential Loyalists
1518,90,12,41,2,2,2,6,At Risk
1519,14,14,73,4,2,4,10,Loyal Customers
1520,7,40,73,5,4,4,13,Champions
1521,90,39,66,2,4,3,9,Potential Loyalists
1522,7,50,59,5,5,3,13,Champions
1523,30,5,72,3,1,4,8,Potential Loyalists
1524,365,35,88,1,4,5,10,Loyal Customers
1525,14,6,76,4,1,4,9,Potential Loyalists
1526,14,22,31,4,3,1,8,Potential Loyalists
1527,30,27,22,3,3,1,7,Potential Loyalists
1528,14,33,75,4,4,4,12,Loyal Customers
1529,14,47,75,4,5,4,13,Champions
1530,14,48,63,4,5,3,12,Loyal Customers
1531,90,22,21,2,3,1,6,At Risk
1532,14,8,83,4,1,4,9,Potential Loyalists
1533,90,5,46,2,1,2,5,At Risk
1534,90,16,59,2,2,3,7,Potential Loyalists
1535,14,26,66,4,3,3,10,Loyal Customers
1536,30,8,74,3,1,4,8,Potential Loyalists
1537,90,17,82,2,2,4,8,Potential Loyalists
1538,365,50,89,1,5,5,11,Loyal Customers
1539,14,22,65,4,3,3,10,Loyal Customers
1540,90,19,55,2,2,3,7,Potential Loyalists
1541,30,14,95,3,2,5,10,Loyal Customers
1542,14,35,77,4,4,4,12,Loyal Customers
1543,7,43,44,5,5,2,12,Loyal Customers
1544,365,24,89,1,3,5,9,Potential Loyalists
1545,14,17,24,4,2,1,7,Potential Loyalists
1546,365,49,43,1,5,2,8,Potential Loyalists
1547,365,17,51,1,2,2,5,At Risk
1548,90,40,46,2,4,2,8,Potential Loyalists
1549,7,43,32,5,5,1,11,Loyal Customers
1550,90,19,55,2,2,3,7,Potential Loyalists
1551,90,40,26,2,4,1,7,Potential Loyalists
1552,30,13,29,3,2,1,6,At Risk
1553,30,20,49,3,2,2,7,Potential Loyalists
1554,90,21,45,2,3,2,7,Potential Loyalists
1555,14,18,48,4,2,2,8,Potential Loyalists
1556,90,44,47,2,5,2,9,Potential Loyalists
1557,90,26,57,2,3,3,8,Potential Loyalists
1558,90,34,34,2,4,1,7,Potential Loyalists
1559,90,24,75,2,3,4,9,Potential Loyalists
1560,14,23,94,4,3,5,12,Loyal Customers
1561,7,3,84,5,1,4,10,Loyal Customers
1562,90,2,38,2,1,2,5,At Risk
1563,14,23,75,4,3,4,11,Loyal Customers
1564,7,8,44,5,1,2,8,Potential Loyalists
1565,90,30,33,2,3,1,6,At Risk
1566,365,48,93,1,5,5,11,Loyal Customers
1567,14,21,99,4,3,5,12,Loyal Customers
1568,30,9,33,3,1,1,5,At Risk
1569,30,8,76,3,1,4,8,Potential Loyalists
1570,7,29,63,5,3,3,11,Loyal Customers
1571,90,3,41,2,1,2,5,At Risk
1572,14,11,88,4,2,5,11,Loyal Customers
1573,30,16,92,3,2,5,10,Loyal Customers
1574,7,25,31,5,3,1,9,Potential Loyalists
1575,14,32,25,4,4,1,9,Potential Loyalists
1576,14,28,28,4,3,1,8,Potential Loyalists
1577,30,36,75,3,4,4,11,Loyal Customers
1578,14,7,34,4,1,1,6,At Risk
1579,90,2,97,2,1,5,8,Potential Loyalists
1580,30,6,80,3,1,4,8,Potential Loyalists
1581,365,30,71,1,3,4,8,Potential Loyalists
1582,90,46,77,2,5,4,11,Loyal Customers
1583,30,39,41,3,4,2,9,Potential Loyalists
1584,365,8,92,1,1,5,7,Potential Loyalists
1585,90,46,95,2,5,5,12,Loyal Customers
1586,14,40,25,4,4,1,9,Potential Loyalists
1587,7,21,77,5,3,4,12,Loyal Customers
1588,14,33,99,4,4,5,13,Champions
1589,30,3,24,3,1,1,5,At Risk
1590,7,48,72,5,5,4,14,Champions
1591,365,8,80,1,1,4,6,At Risk
1592,365,24,100,1,3,5,9,Potential Loyalists
1593,90,10,83,2,1,4,7,Potential Loyalists
1594,30,25,95,3,3,5,11,Loyal Customers
1595,14,3,41,4,1,2,7,Potential Loyalists
1596,14,45,35,4,5,1,10,Loyal Customers
1597,30,15,30,3,2,1,6,At Risk
1598,90,34,21,2,4,1,7,Potential Loyalists
1599,14,21,85,4,3,5,12,Loyal Customers
1600,14,22,54,4,3,3,10,Loyal Customers
1601,7,24,26,5,3,1,9,Potential Loyalists
1602,30,33,59,3,4,3,10,Loyal Customers
1603,14,13,48,4,2,2,8,Potential Loyalists
1604,14,17,98,4,2,5,11,Loyal Customers
1605,90,25,92,2,3,5,10,Loyal Customers
1606,14,15,46,4,2,2,8,Potential Loyalists
1607,14,4,21,4,1,1,6,At Risk
1608,90,43,72,2,5,4,11,Loyal Customers
1609,14,12,58,4,2,3,9,Potential Loyalists
1610,30,3,93,3,1,5,9,Potential Loyalists
1611,365,1,31,1,1,1,3,Low Value / Churn Risk
1612,30,6,26,3,1,1,5,At Risk
1613,30,26,68,3,3,4,10,Loyal Customers
1614,14,6,31,4,1,1,6,At Risk
1615,14,22,41,4,3,2,9,Potential Loyalists
1616,14,45,62,4,5,3,12,Loyal Customers
1617,90,50,41,2,5,2,9,Potential Loyalists
1618,14,50,64,4,5,3,12,Loyal Customers
1619,90,39,72,2,4,4,10,Loyal Customers
1620,14,50,78,4,5,4,13,Champions
1621,90,27,47,2,3,2,7,Potential Loyalists
1622,14,38,46,4,4,2,10,Loyal Customers
1623,90,37,43,2,4,2,8,Potential Loyalists
1624,365,50,58,1,5,3,9,Potential Loyalists
1625,90,40,32,2,4,1,7,Potential Loyalists
1626,14,3,45,4,1,2,7,Potential Loyalists
1627,14,45,35,4,5,1,10,Loyal Customers
1628,365,8,21,1,1,1,3,Low Value / Churn Risk
1629,30,7,64,3,1,3,7,Potential Loyalists
1630,90,13,88,2,2,5,9,Potential Loyalists
1631,90,29,48,2,3,2,7,Potential Loyalists
1632,14,7,36,4,1,2,7,Potential Loyalists
1633,90,50,28,2,5,1,8,Potential Loyalists
1634,14,33,80,4,4,4,12,Loyal Customers
1635,90,30,23,2,3,1,6,At Risk
1636,365,40,24,1,4,1,6,At Risk
1637,14,49,22,4,5,1,10,Loyal Customers
1638,14,32,21,4,4,1,9,Potential Loyalists
1639,7,18,51,5,2,2,9,Potential Loyalists
1640,365,50,65,1,5,3,9,Potential Loyalists
1641,7,13,51,5,2,2,9,Potential Loyalists
1642,90,1,32,2,1,1,4,Low Value / Churn Risk
1643,14,16,70,4,2,4,10,Loyal Customers
1644,30,6,77,3,1,4,8,Potential Loyalists
1645,30,21,90,3,3,5,11,Loyal Customers
1646,90,36,36,2,4,2,8,Potential Loyalists
1647,90,20,77,2,2,4,8,Potential Loyalists
1648,90,8,78,2,1,4,7,Potential Loyalists
1649,30,22,69,3,3,4,10,Loyal Customers
1650,90,3,63,2,1,3,6,At Risk
1651,14,46,36,4,5,2,11,Loyal Customers
1652,30,42,80,3,5,4,12,Loyal Customers
1653,14,1,35,4,1,1,6,At Risk
1654,14,29,93,4,3,5,12,Loyal Customers
1655,90,14,25,2,2,1,5,At Risk
1656,30,4,81,3,1,4,8,Potential Loyalists
1657,90,41,42,2,5,2,9,Potential Loyalists
1658,14,4,36,4,1,2,7,Potential Loyalists
1659,7,47,66,5,5,3,13,Champions
1660,365,44,37,1,5,2,8,Potential Loyalists
1661,30,37,45,3,4,2,9,Potential Loyalists
1662,90,21,86,2,3,5,10,Loyal Customers
1663,14,46,24,4,5,1,10,Loyal Customers
1664,14,1,22,4,1,1,6,At Risk
1665,7,35,53,5,4,3,12,Loyal Customers
1666,30,49,41,3,5,2,10,Loyal Customers
1667,365,47,64,1,5,3,9,Potential Loyalists
1668,90,24,40,2,3,2,7,Potential Loyalists
1669,14,28,33,4,3,1,8,Potential Loyalists
1670,90,22,59,2,3,3,8,Potential Loyalists
1671,7,20,73,5,2,4,11,Loyal Customers
1672,7,25,22,5,3,1,9,Potential Loyalists
1673,90,15,73,2,2,4,8,Potential Loyalists
1674,14,49,62,4,5,3,12,Loyal Customers
1675,14,10,56,4,1,3,8,Potential Loyalists
1676,365,21,90,1,3,5,9,Potential Loyalists
1677,7,34,44,5,4,2,11,Loyal Customers
1678,7,41,35,5,5,2,12,Loyal Customers
1679,14,30,71,4,3,4,11,Loyal Customers
1680,14,24,52,4,3,3,10,Loyal Customers
1681,365,6,37,1,1,2,4,Low Value / Churn Risk
1682,14,14,95,4,2,5,11,Loyal Customers
1683,14,37,97,4,4,5,13,Champions
1684,90,37,57,2,4,3,9,Potential Loyalists
1685,7,28,93,5,3,5,13,Champions
1686,14,43,48,4,5,2,11,Loyal Customers
1687,365,25,75,1,3,4,8,Potential Loyalists
1688,365,4,70,1,1,4,6,At Risk
1689,14,13,26,4,2,1,7,Potential Loyalists
1690,30,32,73,3,4,4,11,Loyal Customers
1691,365,1,30,1,1,1,3,Low Value / Churn Risk
1692,365,4,61,1,1,3,5,At Risk
1693,14,33,75,4,4,4,12,Loyal Customers
1694,14,45,88,4,5,5,14,Champions
1695,14,20,67,4,2,3,9,Potential Loyalists
1696,14,1,95,4,1,5,10,Loyal Customers
1697,14,7,69,4,1,4,9,Potential Loyalists
1698,90,48,87,2,5,5,12,Loyal Customers
1699,90,46,41,2,5,2,9,Potential Loyalists
1700,365,34,67,1,4,3,8,Potential Loyalists
1701,30,36,70,3,4,4,11,Loyal Customers
1702,90,44,41,2,5,2,9,Potential Loyalists
1703,7,48,83,5,5,4,14,Champions
1704,365,12,22,1,2,1,4,Low Value / Churn Risk
1705,90,19,20,2,2,1,5,At Risk
1706,14,49,29,4,5,1,10,Loyal Customers
1707,14,25,87,4,3,5,12,Loyal Customers
1708,14,25,81,4,3,4,11,Loyal Customers
1709,90,1,58,2,1,3,6,At Risk
1710,365,19,83,1,2,4,7,Potential Loyalists
1711,90,7,59,2,1,3,6,At Risk
1712,30,19,93,3,2,5,10,Loyal Customers
1713,14,9,87,4,1,5,10,Loyal Customers
1714,90,37,22,2,4,1,7,Potential Loyalists
1715,30,15,71,3,2,4,9,Potential Loyalists
1716,14,30,69,4,3,4,11,Loyal Customers
1717,90,30,47,2,3,2,7,Potential Loyalists
1718,14,16,50,4,2,2,8,Potential Loyalists
1719,90,14,96,2,2,5,9,Potential Loyalists
